t,v_10,v_25,v_75,v_90
215.3333333,-66.414,-47.83566667,-9.911,-2.54346
215.3666667,-66.41317333,-47.8935,-9.911,-2.554196667
215.4,-66.41234667,-47.95133333,-9.911,-2.564933333
215.4333333,-66.41152,-48.00916667,-9.911,-2.57567
215.4666667,-66.41069333,-48.067,-9.911,-2.586406667
215.5,-66.40986667,-48.05873333,-9.911,-2.597143333
215.5333333,-66.40904,-48.05046667,-9.935766667,-2.60788
215.5666667,-66.40821333,-48.0422,-9.960533333,-2.618616667
215.6,-66.40738667,-48.03393333,-9.9853,-2.629353333
215.6333333,-66.40656,-48.02566667,-10.01006667,-2.64009
215.6666667,-66.40573333,-48.0174,-10.03483333,-2.650826667
215.7,-66.40490667,-48.00913333,-10.0596,-2.661563333
215.7333333,-66.40408,-48.00086667,-10.08436667,-2.6723
215.7666667,-66.40325333,-47.9926,-10.10913333,-2.683036667
215.8,-66.40242667,-47.98433333,-10.1339,-2.693773333
215.8333333,-66.4016,-47.97606667,-10.15866667,-2.70451
215.8666667,-66.40077333,-47.9678,-10.18343333,-2.715246667
215.9,-66.39994667,-47.95953333,-10.2082,-2.725983333
215.9333333,-66.3892,-47.95126667,-10.23296667,-2.73672
215.9666667,-66.37845333,-47.943,-10.25773333,-2.747456667
216,-66.36770667,-47.93473333,-10.2825,-2.758193333
216.0333333,-66.35696,-47.92646667,-10.30726667,-2.76398
216.0666667,-66.36355,-47.9182,-10.33203333,-2.769766667
216.1,-66.37014,-47.90993333,-10.3649,-2.775553333
216.1333333,-66.37673,-47.90166667,-10.4062,-2.78134
216.1666667,-66.38824,-47.8934,-10.4475,-2.787126667
216.2,-66.4097,-47.88513333,-10.4888,-2.792913333
216.2333333,-66.43116,-47.87686667,-10.5301,-2.7987
216.2666667,-66.45262,-47.8686,-10.5714,-2.7987
216.3,-66.47408,-47.86033333,-10.6127,-2.7987
216.3333333,-66.49554,-47.85206667,-10.654,-2.7987
216.3666667,-66.517,-47.8682,-10.654,-2.7987
216.4,-66.53846,-47.89296667,-10.654,-2.7987
216.4333333,-66.55992,-47.91773333,-10.654,-2.7987
216.4666667,-66.58138,-47.9425,-10.654,-2.7987
216.5,-66.60284,-47.96726667,-10.654,-2.7987
216.5333333,-66.6243,-47.99203333,-10.66226667,-2.7987
216.5666667,-66.64576,-48.0168,-10.67053333,-2.7987
216.6,-66.66722,-48.04156667,-10.6788,-2.7987
216.6333333,-66.68868,-48.06633333,-10.68706667,-2.7987
216.6666667,-66.71014,-48.0911,-10.69533333,-2.7987
216.7,-66.7316,-48.11586667,-10.7036,-2.7987
216.7333333,-66.75306,-48.14063333,-10.71186667,-2.7987
216.7666667,-66.77452,-48.1654,-10.72013333,-2.7987
216.8,-66.79598,-48.19016667,-10.7284,-2.7987
216.8333333,-66.81744,-48.21493333,-10.73666667,-2.7987
216.8666667,-66.8389,-48.2397,-10.74493333,-2.7987
216.9,-66.86036,-48.26446667,-10.7532,-2.7987
216.9333333,-66.88182,-48.28923333,-10.76146667,-2.7987
216.9666667,-66.90328,-48.3145,-10.76973333,-2.7987
217,-66.92474,-48.3553,-10.778,-2.7987
217.0333333,-66.9462,-48.3966,-10.78626667,-2.79622
217.0666667,-66.97099,-48.4379,-10.79453333,-2.79374
217.1,-66.99578,-48.4792,-10.8028,-2.79126
217.1333333,-67.02057,-48.5205,-10.81106667,-2.78878
217.1666667,-67.04536,-48.5618,-10.81933333,-2.7863
217.2,-67.07015,-48.6031,-10.8276,-2.78382
217.2333333,-67.09494,-48.6444,-10.83586667,-2.78134
217.2666667,-67.11973,-48.6857,-10.84413333,-2.79041
217.3,-67.14452,-48.727,-10.8524,-2.79948
217.3333333,-67.16931,-48.7683,-10.86066667,-2.80855
217.3666667,-67.1941,-48.8096,-10.86893333,-2.81762
217.4,-67.21889,-48.8509,-10.8772,-2.82669
217.4333333,-67.24368,-48.8922,-10.88546667,-2.83576
217.4666667,-67.26847,-48.9335,-10.91826667,-2.84483
217.5,-67.29326,-48.9748,-10.98433333,-2.8511
217.5333333,-67.31805,-49.0161,-11.0504,-2.850263333
217.5666667,-67.34284,-49.1073,-11.09136667,-2.849426667
217.6,-67.36763,-49.2064,-11.0996,-2.84859
217.6333333,-67.39242,-49.3055,-11.10783333,-2.847753333
217.6666667,-67.41721,-49.4046,-11.11606667,-2.846916667
217.7,-67.442,-49.5037,-11.1498,-2.84608
217.7333333,-67.46679,-49.6028,-11.1911,-2.845243333
217.7666667,-67.49158,-49.7019,-11.2324,-2.844406667
217.8,-67.51637,-49.801,-11.2737,-2.84357
217.8333333,-67.54116,-49.9001,-11.315,-2.842733333
217.8666667,-67.56595,-49.9992,-11.3563,-2.841896667
217.9,-67.59074,-50.0983,-11.3976,-2.84106
217.9333333,-67.61553,-50.1974,-11.4389,-2.840223333
217.9666667,-67.64032,-50.2965,-11.4802,-2.839386667
218,-67.66511,-50.3956,-11.5215,-2.83855
218.0333333,-67.6899,-50.4947,-11.5628,-2.855073333
218.0666667,-67.69154333,-50.5938,-11.6041,-2.871596667
218.1,-67.69318667,-50.6929,-11.6454,-2.88812
218.1333333,-67.69483,-50.792,-11.6867,-2.904643333
218.1666667,-67.69647333,-50.8911,-11.728,-2.921166667
218.2,-67.69811667,-50.9902,-11.7693,-2.93769
218.2333333,-67.69976,-51.0893,-11.8106,-2.954213333
218.2666667,-67.70140333,-51.1884,-11.8519,-2.968256667
218.3,-67.70304667,-51.2875,-11.8932,-2.9823
218.3333333,-67.70469,-51.3866,-11.9345,-2.996343333
218.3666667,-67.70633333,-51.4857,-11.9758,-3.010386667
218.4,-67.70797667,-51.5848,-12.0171,-3.02443
218.4333333,-67.70962,-51.6839,-12.0584,-3.038473333
218.4666667,-67.71126333,-51.783,-12.0997,-3.052516667
218.5,-67.71290667,-51.71693333,-12.141,-3.06656
218.5333333,-67.71455,-51.65086667,-12.12446667,-3.080603333
218.5666667,-67.71619333,-51.5848,-12.10793333,-3.094646667
218.6,-67.71783667,-51.51873333,-12.0914,-3.10869
218.6333333,-67.71948,-51.45266667,-12.07486667,-3.122733333
218.6666667,-67.72112333,-51.3866,-12.05833333,-3.136776667
218.7,-67.72276667,-51.32053333,-12.0418,-3.15082
218.7333333,-67.72441,-51.25446667,-12.02526667,-3.164863333
218.7666667,-67.72605333,-51.1884,-12.00873333,-3.178906667
218.8,-67.72769667,-51.12233333,-11.9922,-3.19295
218.8333333,-67.72934,-51.05626667,-11.97566667,-3.206993333
218.8666667,-67.73098333,-50.9902,-11.95913333,-3.221036667
218.9,-67.73262667,-50.92413333,-11.9426,-3.23508
218.9333333,-67.73427,-50.85806667,-11.92606667,-3.249123333
218.9666667,-67.73591333,-50.792,-11.90953333,-3.263166667
219,-67.73755667,-50.81676667,-11.893,-3.27721
219.0333333,-67.7392,-50.84153333,-11.87646667,-3.27968
219.0666667,-67.77803,-50.8663,-11.85993333,-3.28215
219.1,-67.81686,-50.89106667,-11.8434,-3.28462
219.1333333,-67.85569,-50.91583333,-11.82686667,-3.28709
219.1666667,-67.89452,-50.9406,-11.81033333,-3.28956
219.2,-67.93335,-50.96536667,-11.7938,-3.29203
219.2333333,-67.97218,-50.99013333,-11.77726667,-3.2945
219.2666667,-68.01101,-51.0149,-11.76073333,-3.29698
219.3,-68.04984,-51.03966667,-11.7442,-3.29946
219.3333333,-68.08867,-51.06443333,-11.72766667,-3.30194
219.3666667,-68.1275,-51.0892,-11.71113333,-3.30442
219.4,-68.16633,-51.11396667,-11.6946,-3.3069
219.4333333,-68.20516,-51.13873333,-11.67806667,-3.30938
219.4666667,-68.24399,-51.1635,-11.66153333,-3.31186
219.5,-68.28282,-51.18826667,-11.645,-3.31434
219.5333333,-68.32165,-51.21303333,-11.66976667,-3.31682
219.5666667,-68.36048,-51.2378,-11.69453333,-3.3193
219.6,-68.39931,-51.26256667,-11.7193,-3.32178
219.6333333,-68.43814,-51.28733333,-11.74406667,-3.32426
219.6666667,-68.4868,-51.3121,-11.76883333,-3.32674
219.7,-68.54048,-51.33686667,-11.7936,-3.32922
219.7333333,-68.59416,-51.36163333,-11.81836667,-3.3317
219.7666667,-68.64784,-51.3864,-11.84313333,-3.33418
219.8,-68.70152,-51.41116667,-11.8679,-3.33666
219.8333333,-68.7552,-51.43593333,-11.89266667,-3.33914
219.8666667,-68.80888,-51.4607,-11.91743333,-3.34162
219.9,-68.86256,-51.48546667,-11.9422,-3.3441
219.9333333,-68.89643,-51.51023333,-11.96696667,-3.34658
219.9666667,-68.9303,-51.535,-11.99173333,-3.34906
220,-68.96417,-51.58456667,-12.0165,-3.35154
220.0333333,-68.99804,-51.63413333,-12.04126667,-3.348233333
220.0666667,-68.99721333,-51.7336,-12.06603333,-3.344926667
220.1,-68.99638667,-51.84096667,-12.0908,-3.34162
220.1333333,-68.99556,-51.94833333,-12.11556667,-3.338313333
220.1666667,-68.99473333,-52.0557,-12.14033333,-3.335006667
220.2,-68.99390667,-52.16306667,-12.1651,-3.3317
220.2333333,-68.99308,-52.27043333,-12.18986667,-3.328393333
220.2666667,-68.99225333,-52.3778,-12.21463333,-3.327556667
220.3,-68.99142667,-52.48516667,-12.2394,-3.32672
220.3333333,-68.9906,-52.59253333,-12.26416667,-3.325883333
220.3666667,-68.98977333,-52.6999,-12.28893333,-3.325046667
220.4,-68.98894667,-52.80726667,-12.3137,-3.32421
220.4333333,-68.98812,-52.91463333,-12.33846667,-3.323373333
220.4666667,-68.98729333,-53.022,-12.36323333,-3.322536667
220.5,-68.98646667,-53.03026667,-12.388,-3.3217
220.5333333,-68.98564,-53.03853333,-12.388,-3.320863333
220.5666667,-68.98481333,-53.0468,-12.388,-3.320026667
220.6,-68.98398667,-53.05506667,-12.388,-3.31919
220.6333333,-68.98977333,-53.06333333,-12.388,-3.318353333
220.6666667,-68.99886667,-53.0716,-12.388,-3.317516667
220.7,-69.00796,-53.07986667,-12.388,-3.31668
220.7333333,-69.01705333,-53.08813333,-12.388,-3.315843333
220.7666667,-69.02614667,-53.0964,-12.388,-3.315006667
220.8,-69.04027,-53.10466667,-12.388,-3.31417
220.8333333,-69.05927333,-53.11293333,-12.388,-3.313333333
220.8666667,-69.07827667,-53.1212,-12.388,-3.312496667
220.9,-69.09728,-53.12946667,-12.388,-3.31166
220.9333333,-69.11049667,-53.13773333,-12.388,-3.310823333
220.9666667,-69.12371333,-53.146,-12.388,-3.309986667
221,-69.13693,-53.15426667,-12.388,-3.30915
221.0333333,-69.15014667,-53.16253333,-12.388,-3.331436667
221.0666667,-69.16336333,-53.1708,-12.388,-3.353723333
221.1,-69.17658,-53.17906667,-12.388,-3.37601
221.1333333,-69.19637,-53.18733333,-12.388,-3.398296667
221.1666667,-69.21618667,-53.2202,-12.388,-3.420583333
221.2,-69.23838333,-53.25323333,-12.3886,-3.44287
221.2333333,-69.27554,-53.28626667,-12.4299,-3.465156667
221.2666667,-69.32913667,-53.3193,-12.4712,-3.484973333
221.3,-69.38281333,-53.35233333,-12.5125,-3.50479
221.3333333,-69.43649,-53.38536667,-12.5538,-3.524606667
221.3666667,-69.49016667,-53.4184,-12.5951,-3.544423333
221.4,-69.54384333,-53.45143333,-12.6364,-3.56424
221.4333333,-69.59752,-53.48446667,-12.6777,-3.584056667
221.4666667,-69.65119667,-53.5175,-12.719,-3.603873333
221.5,-69.70487333,-53.55053333,-12.7603,-3.62369
221.5333333,-69.75855,-53.58356667,-12.8016,-3.643506667
221.5666667,-69.81222667,-53.6166,-12.8429,-3.663323333
221.6,-69.86590333,-53.64963333,-12.8842,-3.68314
221.6333333,-69.91958,-53.68266667,-12.9255,-3.702956667
221.6666667,-69.97325667,-53.7157,-12.9668,-3.722773333
221.7,-70.02693333,-53.74873333,-13.0081,-3.74259
221.7333333,-70.08061,-53.79853333,-13.0494,-3.762406667
221.7666667,-70.13428667,-53.8646,-13.0907,-3.782223333
221.8,-70.18796333,-53.93066667,-13.132,-3.80204
221.8333333,-70.24164,-53.99673333,-13.15676667,-3.821856667
221.8666667,-70.29531667,-54.0628,-13.18153333,-3.841673333
221.9,-70.34899333,-54.12886667,-13.2063,-3.86149
221.9333333,-70.40267,-54.19486667,-13.23106667,-3.881306667
221.9666667,-70.45634667,-54.2114,-13.25583333,-3.901123333
222,-70.51002333,-54.22793333,-13.2806,-3.92094
222.0333333,-70.5637,-54.24446667,-13.30536667,-3.91187
222.0666667,-70.55627333,-54.261,-13.33013333,-3.9028
222.1,-70.54884667,-54.27753333,-13.3549,-3.89373
222.1333333,-70.54142,-54.29406667,-13.37966667,-3.88466
222.1666667,-70.53399333,-54.3106,-13.40443333,-3.87559
222.2,-70.52656667,-54.32713333,-13.4292,-3.8503
222.2333333,-70.51914,-54.34366667,-13.47846667,-3.81678
222.2666667,-70.51171333,-54.3602,-13.52803333,-3.78326
222.3,-70.50428667,-54.37673333,-13.5776,-3.74974
222.3333333,-70.49686,-54.39326667,-13.62716667,-3.71622
222.3666667,-70.48943333,-54.4098,-13.67673333,-3.6827
222.4,-70.48200667,-54.42633333,-13.7263,-3.64918
222.4333333,-70.47458,-54.44286667,-13.77586667,-3.61566
222.4666667,-70.46715333,-54.4594,-13.82543333,-3.58214
222.5,-70.45972667,-54.47593333,-13.875,-3.54862
222.5333333,-70.4523,-54.49246667,-13.88326667,-3.5151
222.5666667,-70.44487333,-54.509,-13.89153333,-3.48158
222.6,-70.43744667,-54.54203333,-13.8998,-3.44806
222.6333333,-70.46469333,-54.57506667,-13.90806667,-3.41454
222.6666667,-70.50927667,-54.6081,-13.91633333,-3.37438
222.7,-70.55386,-54.64113333,-13.9246,-3.318166667
222.7333333,-70.59844333,-54.67416667,-13.93286667,-3.261953333
222.7666667,-70.64302667,-54.7072,-13.94113333,-3.20574
222.8,-70.68761,-54.74023333,-13.9494,-3.149526667
222.8333333,-70.73219333,-54.77326667,-13.95766667,-3.093313333
222.8666667,-70.77677667,-54.8063,-13.96593333,-3.0371
222.9,-70.82136,-54.83933333,-13.9742,-3.10621
222.9333333,-70.82548333,-54.87236667,-13.98246667,-3.17532
222.9666667,-70.82960667,-54.9054,-13.99073333,-3.24047
223,-70.83373,-54.93843333,-13.999,-3.26066
223.0333333,-70.85108,-54.97146667,-14.00726667,-3.298186667
223.0666667,-70.86017333,-55.0045,-14.01553333,-3.335713333
223.1,-70.86926667,-55.03753333,-14.0238,-3.37324
223.1333333,-70.87836,-55.07056667,-14.03206667,-3.410766667
223.1666667,-70.88745333,-55.0784,-14.04033333,-3.448293333
223.2,-70.89654667,-55.07013333,-14.0486,-3.48582
223.2333333,-70.90564,-55.06186667,-14.05686667,-3.523346667
223.2666667,-70.91473333,-55.0536,-14.06513333,-3.560873333
223.3,-70.92382667,-55.04533333,-14.0734,-3.5984
223.3333333,-70.93292,-55.03706667,-14.08166667,-3.635926667
223.3666667,-70.94201333,-55.0288,-14.08993333,-3.665333333
223.4,-70.95614667,-55.02053333,-14.0982,-3.67359
223.4333333,-70.98506,-55.01226667,-14.10646667,-3.681846667
223.4666667,-71.01397333,-55.004,-14.11473333,-3.690103333
223.5,-71.04288667,-55.06183333,-14.123,-3.69836
223.5333333,-71.0718,-55.11966667,-14.13123333,-3.706616667
223.5666667,-71.10071333,-55.1775,-14.13946667,-3.714873333
223.6,-71.12962667,-55.23533333,-14.1477,-3.72313
223.6333333,-71.15854,-55.29316667,-14.15593333,-3.731386667
223.6666667,-71.20388,-55.351,-14.16416667,-3.739643333
223.7,-71.2493,-55.40883333,-14.1724,-3.7479
223.7333333,-71.29472,-55.46666667,-14.18063333,-3.756156667
223.7666667,-71.34014,-55.5245,-14.18886667,-3.764413333
223.8,-71.38556,-55.55763333,-14.1971,-3.77267
223.8333333,-71.43098,-55.56586667,-14.20533333,-3.780926667
223.8666667,-71.4764,-55.5741,-14.21356667,-3.789183333
223.9,-71.52182,-55.58233333,-14.2218,-3.79744
223.9333333,-71.56724,-55.59056667,-14.23003333,-3.805696667
223.9666667,-71.61266,-55.5988,-14.23826667,-3.813953333
224,-71.65808,-55.60703333,-14.2465,-3.82221
224.0333333,-71.7035,-55.61526667,-14.25473333,-3.82468
224.0666667,-71.71919667,-55.6235,-14.26296667,-3.82715
224.1,-71.73489333,-55.63173333,-14.2712,-3.82962
224.1333333,-71.75059,-55.63996667,-14.27943333,-3.83209
224.1666667,-71.76628667,-55.6482,-14.28766667,-3.83456
224.2,-71.78198333,-55.65643333,-14.2959,-3.83703
224.2333333,-71.79768,-55.66466667,-14.30413333,-3.8395
224.2666667,-71.81337667,-55.6729,-14.31236667,-3.84693
224.3,-71.82907333,-55.68113333,-14.3206,-3.85436
224.3333333,-71.84477,-55.68936667,-14.32883333,-3.86179
224.3666667,-71.86046667,-55.6976,-14.33706667,-3.86922
224.4,-71.87616333,-55.70583333,-14.3453,-3.87665
224.4333333,-71.89186,-55.71406667,-14.35353333,-3.88408
224.4666667,-71.90755667,-55.7223,-14.36176667,-3.89151
224.5,-71.92325333,-55.73053333,-14.37,-3.89894
224.5333333,-71.93895,-55.73876667,-14.38653333,-3.90637
224.5666667,-71.95464667,-55.747,-14.40306667,-3.9138
224.6,-71.97034333,-55.7718,-14.4196,-3.92123
224.6333333,-71.98604,-55.7966,-14.43613333,-3.92866
224.6666667,-72.00173667,-55.8214,-14.45266667,-3.93609
224.7,-72.01756667,-55.8462,-14.4692,-3.94352
224.7333333,-72.04317,-55.871,-14.48573333,-3.95095
224.7666667,-72.06877333,-55.8958,-14.50226667,-3.95838
224.8,-72.09437667,-55.9206,-14.5188,-3.96581
224.8333333,-72.11998,-55.9454,-14.53533333,-3.97324
224.8666667,-72.14558333,-55.9702,-14.55186667,-3.98067
224.9,-72.17118667,-55.995,-14.5684,-3.9881
224.9333333,-72.19679,-56.0198,-14.58493333,-3.99553
224.9666667,-72.22239333,-56.0446,-14.60146667,-4.00296
225,-72.24799667,-56.0694,-14.618,-4.01039
225.0333333,-72.2736,-56.0942,-14.63453333,-4.023583333
225.0666667,-72.30084667,-56.119,-14.65106667,-4.036776667
225.1,-72.32809333,-56.1438,-14.6676,-4.04997
225.1333333,-72.35534,-56.1686,-14.68413333,-4.063163333
225.1666667,-72.38258667,-56.1934,-14.70066667,-4.076356667
225.2,-72.40983333,-56.2182,-14.7172,-4.08955
225.2333333,-72.43708,-56.243,-14.73373333,-4.102743333
225.2666667,-72.46432667,-56.2678,-14.75026667,-4.110986667
225.3,-72.49157333,-56.2926,-14.7668,-4.11923
225.3333333,-72.51882,-56.30913333,-14.78333333,-4.127473333
225.3666667,-72.54606667,-56.2926,-14.79986667,-4.135716667
225.4,-72.57331333,-56.27606667,-14.8164,-4.14396
225.4333333,-72.60056,-56.25953333,-14.83293333,-4.152203333
225.4666667,-72.62780667,-56.243,-14.84946667,-4.160446667
225.5,-72.65505333,-56.30906667,-14.866,-4.16869
225.5333333,-72.6823,-56.37513333,-14.87426667,-4.176933333
225.5666667,-72.70954667,-56.4412,-14.88253333,-4.185176667
225.6,-72.73679333,-56.50726667,-14.8908,-4.19342
225.6333333,-72.76404,-56.524,-14.89906667,-4.201663333
225.6666667,-72.79128667,-56.5405,-14.90733333,-4.209906667
225.7,-72.81853333,-56.557,-14.9156,-4.21815
225.7333333,-72.84578,-56.5735,-14.92386667,-4.226393333
225.7666667,-72.87302667,-56.59,-14.93213333,-4.234636667
225.8,-72.90027333,-56.61433333,-14.9404,-4.24288
225.8333333,-72.92752,-56.68866667,-14.94866667,-4.251123333
225.8666667,-72.95476667,-56.763,-14.95693333,-4.259366667
225.9,-72.98201333,-56.83733333,-14.9652,-4.26761
225.9333333,-73.00926,-56.91166667,-14.97346667,-4.275853333
225.9666667,-73.03650667,-56.986,-14.98173333,-4.284096667
226,-73.06375333,-57.00253333,-14.99,-4.29234
226.0333333,-73.091,-57.01906667,-14.99826667,-4.29482
226.0666667,-73.10585667,-57.0356,-15.00653333,-4.2973
226.1,-73.12071333,-57.05213333,-15.0148,-4.29978
226.1333333,-73.13557,-57.06866667,-15.02306667,-4.30226
226.1666667,-73.15042667,-57.0852,-15.03133333,-4.30474
226.2,-73.16528333,-57.10173333,-15.0396,-4.30722
226.2333333,-73.18014,-57.11826667,-15.04786667,-4.3097
226.2666667,-73.19499667,-57.1348,-15.05613333,-4.31217
226.3,-73.20985333,-57.15133333,-15.0644,-4.31464
226.3333333,-73.22471,-57.16786667,-15.07266667,-4.31711
226.3666667,-73.23956667,-57.1844,-15.08093333,-4.31958
226.4,-73.25442333,-57.20093333,-15.0892,-4.32205
226.4333333,-73.26928,-57.21746667,-15.09746667,-4.32452
226.4666667,-73.28413667,-57.234,-15.10573333,-4.32699
226.5,-73.29899333,-57.25053333,-15.114,-4.32946
226.5333333,-73.31385,-57.26706667,-15.114,-4.33193
226.5666667,-73.34368667,-57.2836,-15.114,-4.3344
226.6,-73.37837333,-57.30013333,-15.114,-4.33687
226.6333333,-73.41306,-57.31666667,-15.114,-4.33934
226.6666667,-73.44774667,-57.3332,-15.114,-4.34181
226.7,-73.48243333,-57.34973333,-15.114,-4.34428
226.7333333,-73.51712,-57.36626667,-15.114,-4.34675
226.7666667,-73.55180667,-57.3828,-15.114,-4.34922
226.8,-73.58649333,-57.39933333,-15.114,-4.35169
226.8333333,-73.62118,-57.41586667,-15.114,-4.35416
226.8666667,-73.65586667,-57.4324,-15.114,-4.35663
226.9,-73.69055333,-57.44893333,-15.114,-4.3591
226.9333333,-73.71284,-57.46546667,-15.114,-4.36157
226.9666667,-73.73512667,-57.482,-15.114,-4.36404
227,-73.75741333,-57.51503333,-15.114,-4.36651
227.0333333,-73.7797,-57.54806667,-15.114,-4.374766667
227.0666667,-73.80201,-57.5811,-15.13026667,-4.383023333
227.1,-73.82432,-57.59736667,-15.1633,-4.39128
227.1333333,-73.84663,-57.56433333,-15.19633333,-4.399536667
227.1666667,-73.86894,-57.5313,-15.22936667,-4.407793333
227.2,-73.89125,-57.49826667,-15.2624,-4.41605
227.2333333,-73.91356,-57.46523333,-15.29543333,-4.424306667
227.2666667,-73.93587,-57.4322,-15.32846667,-4.435043333
227.3,-73.95818,-57.39916667,-15.35373333,-4.44578
227.3333333,-73.98049,-57.36626667,-15.362,-4.456516667
227.3666667,-74.0028,-57.3828,-15.34546667,-4.467253333
227.4,-74.02511,-57.39933333,-15.32893333,-4.47799
227.4333333,-74.04742,-57.41586667,-15.3124,-4.488726667
227.4666667,-74.06973,-57.4324,-15.3201,-4.499463333
227.5,-74.09204,-57.44893333,-15.3614,-4.5102
227.5333333,-74.11435,-57.46546667,-15.4027,-4.520936667
227.5666667,-74.13666,-57.482,-15.444,-4.531673333
227.6,-74.15897,-57.4985,-15.4853,-4.54241
227.6333333,-74.18128,-57.515,-15.5266,-4.553146667
227.6666667,-74.20359,-57.5315,-15.5679,-4.563883333
227.7,-74.2259,-57.548,-15.609,-4.57462
227.7333333,-74.24821,-57.5645,-15.609,-4.585356667
227.7666667,-74.27052,-57.581,-15.609,-4.596093333
227.8,-74.29283,-57.5975,-15.609,-4.60683
227.8333333,-74.31514,-57.614,-15.609,-4.617566667
227.8666667,-74.33745,-57.6305,-15.609,-4.628303333
227.9,-74.35976,-57.66343333,-15.609,-4.63904
227.9333333,-74.36969,-57.69646667,-15.61726667,-4.649776667
227.9666667,-74.37962,-57.7295,-15.62553333,-4.660513333
228,-74.39945,-57.76253333,-15.6338,-4.67125
228.0333333,-74.4292,-57.79556667,-15.64206667,-4.681986667
228.0666667,-74.44158667,-57.8286,-15.65033333,-4.692723333
228.1,-74.45397333,-57.86163333,-15.6586,-4.70346
228.1333333,-74.46636,-57.89466667,-15.66686667,-4.714196667
228.1666667,-74.47874667,-57.9277,-15.67513333,-4.724933333
228.2,-74.49113333,-57.96073333,-15.6834,-4.73567
228.2333333,-74.50352,-57.99376667,-15.69166667,-4.746406667
228.2666667,-74.51590667,-58.0268,-15.69993333,-4.754673333
228.3,-74.52829333,-58.05983333,-15.7082,-4.76294
228.3333333,-74.54068,-58.09286667,-15.71646667,-4.771206667
228.3666667,-74.55306667,-58.1259,-15.72473333,-4.779473333
228.4,-74.56545333,-58.15893333,-15.733,-4.78774
228.4333333,-74.57784,-58.19196667,-15.72473333,-4.796006667
228.4666667,-74.59022667,-58.225,-15.71646667,-4.804273333
228.5,-74.60261333,-58.24153333,-15.7082,-4.81254
228.5333333,-74.615,-58.25806667,-15.69993333,-4.820806667
228.5666667,-74.62738667,-58.2746,-15.69166667,-4.829073333
228.6,-74.63977333,-58.29113333,-15.6834,-4.83734
228.6333333,-74.65216,-58.30766667,-15.67513333,-4.845606667
228.6666667,-74.66454667,-58.3242,-15.66686667,-4.853873333
228.7,-74.67693333,-58.34073333,-15.6586,-4.86214
228.7333333,-74.68932,-58.35726667,-15.65033333,-4.870406667
228.7666667,-74.70170667,-58.3738,-15.64206667,-4.878673333
228.8,-74.71409333,-58.39033333,-15.6593,-4.88694
228.8333333,-74.72648,-58.40686667,-15.69233333,-4.895206667
228.8666667,-74.73886667,-58.4234,-15.72536667,-4.903473333
228.9,-74.75125333,-58.43993333,-15.7584,-4.91174
228.9333333,-74.76364,-58.45646667,-15.79143333,-4.920006667
228.9666667,-74.77602667,-58.473,-15.82446667,-4.928273333
229,-74.78841333,-58.48953333,-15.8575,-4.93654
229.0333333,-74.8008,-58.50606667,-15.89006667,-4.956356667
229.0666667,-74.83383333,-58.5226,-15.89833333,-4.976173333
229.1,-74.86686667,-58.53913333,-15.9066,-4.99599
229.1333333,-74.8999,-58.55566667,-15.91486667,-5.015806667
229.1666667,-74.93293333,-58.5722,-15.92313333,-5.035623333
229.2,-74.96596667,-58.58873333,-15.9398,-5.05544
229.2333333,-74.999,-58.60526667,-15.9811,-5.075256667
229.2666667,-75.03203333,-58.6218,-16.0224,-5.095073333
229.3,-75.06506667,-58.63833333,-16.0637,-5.11489
229.3333333,-75.0981,-58.65486667,-16.105,-5.134706667
229.3666667,-75.13113333,-58.6714,-16.09673333,-5.154523333
229.4,-75.16416667,-58.68793333,-16.1045,-5.17434
229.4333333,-75.1972,-58.70446667,-16.13753333,-5.194156667
229.4666667,-75.23023333,-58.721,-16.17056667,-5.213973333
229.5,-75.26326667,-58.721,-16.2036,-5.23379
229.5333333,-75.2963,-58.721,-16.23663333,-5.253606667
229.5666667,-75.32933333,-58.721,-16.26966667,-5.273423333
229.6,-75.36236667,-58.7619,-16.3027,-5.29324
229.6333333,-75.3954,-58.8032,-16.33573333,-5.313056667
229.6666667,-75.42843333,-58.8445,-16.36876667,-5.332873333
229.7,-75.46146667,-58.8858,-16.4018,-5.35269
229.7333333,-75.4945,-58.9271,-16.41063333,-5.372506667
229.7666667,-75.52753333,-58.9684,-16.41886667,-5.392323333
229.8,-75.56056667,-59.0097,-16.4271,-5.41214
229.8333333,-75.5936,-59.051,-16.43533333,-5.431956667
229.8666667,-75.62663333,-59.0923,-16.44356667,-5.451773333
229.9,-75.65966667,-59.1336,-16.4518,-5.47159
229.9333333,-75.6927,-59.1749,-16.46003333,-5.491406667
229.9666667,-75.72573333,-59.2162,-16.46826667,-5.511223333
230,-75.75876667,-59.2575,-16.4765,-5.53104
230.0333333,-75.7918,-59.2988,-16.48473333,-5.53352
230.0666667,-75.80089333,-59.3401,-16.49296667,-5.536
230.1,-75.80998667,-59.3814,-16.501,-5.53848
230.1333333,-75.81908,-59.4227,-16.4845,-5.54096
230.1666667,-75.82817333,-59.464,-16.468,-5.54344
230.2,-75.83726667,-59.48876667,-16.4515,-5.54592
230.2333333,-75.84636,-59.51353333,-16.435,-5.5484
230.2666667,-75.85545333,-59.5383,-16.4185,-5.55087
230.3,-75.86454667,-59.56306667,-16.402,-5.55334
230.3333333,-75.87364,-59.58783333,-16.3855,-5.55581
230.3666667,-75.88273333,-59.6126,-16.369,-5.55828
